Module ID,Gene Symbol,Identifier
m3,CTGLF12P,1193
m3,FPGT-TNNI3K,1194
m3,AC131056.3,1195
m3,C9orf9,1196
m3,LRRC37A2,1197
m3,ZNF34,1198
m3,LRRC37A,1199
m3,ZNF18,1200
m3,TCEAL4,1201
m3,C1orf51,1202
m3,THBS3,1203
m3,AMY2B,1204
m3,GCFC2,1205
m3,MSRB2,1206
m3,LEMD2,1207
m3,ABCC8,1208
m3,RP11-280F2.2,1209
m3,TBC1D3C,1210
m3,INTS10,1211
m3,VTN,1212
m3,DYRK4,1213
m3,LAS1L,1214
m3,TDRD3,1215
m3,AC107983.4,1216
m3,RP5-886K2.3,1217
m3,KNTC1,1218
m3,PSMD13,1219
m3,DHX36,1220
m3,RRP7B,1221
m3,FAM178B,1222
m3,NOXA1,1223
m3,KLHDC9,1224
m3,RP11-182J1.12,1225
m3,MRRF,1226
m3,RPL35,1227
m3,COQ9,1228
m3,RP11-264F23.3,1229
m3,YBEY,1230
m3,ARMCX6,1231
m3,CTD-2119F7.2,1232
m3,ZNF575,1233
m3,SLC26A8,1234
m3,TMA16,1235
m3,PPP1R35,1236
m3,C19orf66,1237
m3,ERI3,1238
m3,UROD,1239
m3,FAM24B,1240
m3,ZNF296,1241
m3,ASIC3,1242
m3,C5orf45,1243
m3,IDH3G,1244
m3,PSMB4,1245
m3,DGUOK,1246
m3,NDUFA1,1247
m3,TBCB,1248
m3,DNAAF1,1249
m3,hsa-mir-6080,1250
m3,CYP2R1,1251
m3,DDX59,1252
m3,RP11-16E12.1,1253
m3,SF3A2,1254
m3,CCDC111,1255
m3,SNHG10,1256
m3,RP11-163E9.2,1257
m3,RP11-1212A22.2,1258
m3,TIGD1,1259
m3,SZT2,1260
m3,SLC39A9,1261
m3,AC108488.4,1262
m3,AGAP6,1263
m3,SLC26A10,1264
m3,YAE1D1,1265
m3,MLH3,1266
m3,MPV17L2,1267
m3,M6PR,1268
m3,PIGU,1269
m3,GLT25D2,1270
m3,RP11-999E24.3,1271
m3,RBX1,1272
m3,TBC1D3,1273
m3,NAT6,1274
m3,DHX58,1275
m3,ARRDC1,1276
m3,SLIRP,1277
m3,ERH,1278
m3,CTD-3064H18.6,1279
m3,PILRA,1280
m3,CCDC57,1281
m3,TMA7,1282
m3,CYP2D7P1,1283
m3,LAMTOR2,1284
m3,GAS8,1285
m3,AC130352.1,1286
m3,AC002116.8,1287
m3,PSMB3,1288
m3,AGAP5,1289
m3,MRPS21,1290
m3,COG7,1291
m3,DHX57,1292
m3,IFT43,1293
m3,SCFD1,1294
m3,COQ6,1295
m3,GPHN,1296
m3,PRR4,1297
m3,NUCB1,1298
m3,GTF2H4,1299
m3,RP11-457M11.5,1300
m3,DNAJC4,1301
m3,DGCR14,1302
m3,C1orf213,1303
m3,CDK5RAP1,1304
m3,AK8,1305
m3,DNAH1,1306
m3,ST7L,1307
m3,C1QL1,1308
m3,CPSF4,1309
m3,AC093616.4,1310
m3,ERGIC3,1311
m3,RP11-539L10.3,1312
m3,RP11-1191J2.2,1313
m3,GLMN,1314
m3,MRPL52,1315
m3,ATP6AP1L,1316
m3,PPOX,1317
m3,RP11-529H20.5,1318
m3,DDX39B,1319
m3,SPAG8,1320
m3,LETM2,1321
m3,ANKRD30B,1322
m3,C3orf78,1323
m3,PDSS1,1324
m3,CETN2,1325
m3,LRRC48,1326
m3,HSPBAP1,1327
m3,BUD13,1328
m3,TSGA10,1329
m3,IFI27L1,1330
m3,TPT1-AS1,1331
m3,NMRAL1,1332
m3,RP11-508M1.3,1333
m3,NDUFV3,1334
m3,PIGB,1335
m3,C9orf89,1336
m3,RAD9A,1337
m3,COPS6,1338
m3,RP11-161M6.2,1339
m3,ANAPC4,1340
m3,PSMC1,1341
m3,SNX24,1342
m3,PPP1R3E,1343
m3,ACTR5,1344
m3,C1orf194,1345
m3,TTC4,1346
m3,BLOC1S1,1347
m3,PNKD,1348
m3,AC159540.1,1349
m3,TMSB4XP8,1350
m3,NDUFAF3,1351
m3,ZNF155,1352
m3,RPL28,1353
m3,CTA-29F11.1,1354
m3,LINC00173,1355
m3,TBC1D3F,1356
m3,MFI2-AS1,1357
m3,CFP,1358
m3,ANXA11,1359
m3,TRAPPC12,1360
m3,RP11-159D12.2,1361
m3,RP11-45P15.4,1362
m3,CCDC102B,1363
m3,ANAPC5,1364
m3,LIN37,1365
m3,MTERFD3,1366
m3,AC008992.2,1367
m3,ZMIZ2,1368
m3,LRRC39,1369
m3,IBTK,1370
m3,ZNF767,1371
m3,NDUFA2,1372
m3,NAA10,1373
m3,REPS1,1374
m3,RP11-453E17.1,1375
m3,SNRPF,1376
m3,PSME2,1377
m3,PPP1R32,1378
m3,AC127904.2,1379
m3,SARNP,1380
m3,RP11-320H14.1,1381
m3,NAE1,1382
m3,SCLT1,1383
m3,SETDB1,1384
m3,WDR27,1385
m3,VPS11,1386
m3,CEP95,1387
m3,UTP6,1388
m3,LUC7L,1389
m3,IMMP1L,1390
m3,CKLF-CMTM1,1391
m3,RP11-82O18.1,1392
m3,ZNF133,1393
m3,AC092295.7,1394
m3,DHRS1,1395
m3,RP5-857K21.10,1396
m3,XRCC1,1397
m3,VPS33B,1398
m3,RTF1,1399
m3,PSENEN,1400
m3,DIS3L2,1401
m3,ASMTL-AS1,1402
m3,AC012146.7,1403
m3,SEC31B,1404
m3,C8orf56,1405
m3,ZNF827,1406
m3,SDHA,1407
m3,PFDN6,1408
m3,ORMDL1,1409
m3,CECR5-AS1,1410
m3,DDX26B,1411
m3,VPS16,1412
m3,RPL9P8,1413
m3,CBWD5,1414
m3,CCDC58,1415
m3,TTC25,1416
m3,HHLA3,1417
m3,AGAP9,1418
m3,C7orf55,1419
m3,AC004148.1,1420
m3,RTTN,1421
m3,C3orf15,1422
m3,ABCA10,1423
m3,RP11-5O17.2,1424
m3,SUPV3L1,1425
m3,GTF2H5,1426
m3,RP1-240B8.3,1427
m3,C21orf59,1428
m3,SLC27A3,1429
m3,LAMB1,1430
m3,EMILIN3,1431
m3,C20orf132,1432
m4,PHF1,1433
m4,HCG27,1434
m4,PES1,1435
m4,AL033532.1,1436
m4,RNF24,1437
m4,TXNDC11,1438
m4,C10orf76,1439
m4,ZNF566,1440
m4,OBSL1,1441
m4,FBXO6,1442
m4,RP11-49C24.1,1443
m4,FDX1L,1444
m4,C19orf73,1445
m4,NOMO3,1446
m4,ST20,1447
m4,SLC29A2,1448
m4,CCL5,1449
m4,APEX2,1450
m4,POMT1,1451
m4,LEPREL2,1452
m4,RP11-649A18.7,1453
m4,KLF16,1454
m4,MAZ,1455
m4,CHMP1A,1456
m4,SIRT6,1457
m4,FAM73B,1458
m4,RP11-134G8.8,1459
m4,C16orf13,1460
m4,CDAN1,1461
m4,CTC-435M10.3,1462
m4,Metazoa_SRP,1463
m4,NAT14,1464
m4,DNLZ,1465
m4,ASB1,1466
m4,AL132709.5,1467
m4,PRCC,1468
m4,VPS37D,1469
m4,C22orf29,1470
m4,TRMT112,1471
m4,ADRM1,1472
m4,CTIF,1473
m4,CTB-50L17.10,1474
m4,ZNF785,1475
m4,RP11-848P1.4,1476
m4,SCAMP3,1477
m4,SCARF2,1478
m4,DKC1,1479
m4,SACS,1480
m4,TOR2A,1481
m4,RANGRF,1482
m4,TMEM161A,1483
m4,BAI1,1484
m4,LRRC4B,1485
m4,MAP4K2,1486
m4,RP11-90J19.1,1487
m4,ISY1,1488
m4,RHCG,1489
m4,GADD45GIP1,1490
m4,INF2,1491
m4,NDUFS8,1492
m4,NARFL,1493
m4,PAFAH1B3,1494
m4,DRG2,1495
m4,AP006621.5,1496
m4,TMEM145,1497
m4,STK11,1498
m4,CCDC94,1499
m4,CRABP2,1500
m4,FAM122C,1501
m4,WDR83,1502
m4,LAT,1503
m4,INO80E,1504
m4,NME7,1505
m4,NPDC1,1506
m4,RPL7AP60,1507
m4,SFI1,1508
m4,FAM173A,1509
m4,Metazoa_SRP,1510
m4,AC040173.1,1511
m4,LMBR1L,1512
m4,RLTPR,1513
m4,NMNAT1,1514
m4,ZNF264,1515
m4,ZNF205,1516
m4,KIF25,1517
m4,SCYL1,1518
m4,ESCO1,1519
m4,KCNA1,1520
m4,CRCP,1521
m4,ZNF580,1522
m4,PPP1R13B,1523
m4,ATF5,1524
m4,XXbac-B476C20.13,1525
m4,POU2F2,1526
m4,C17orf59,1527
m4,TFAP4,1528
m4,RECQL4,1529
m4,SSNA1,1530
m4,NUDT22,1531
m4,RP11-194N12.2,1532
m4,LCN15,1533
m4,ARHGEF25,1534
m4,FAM134B,1535
m4,PLCH2,1536
m4,LRRC56,1537
m4,CTD-2196E14.4,1538
m4,RP11-1021N1.2,1539
m4,ATG10,1540
m4,ACAP3,1541
m4,YIF1B,1542
m4,CENPT,1543
m4,MED25,1544
m4,PUSL1,1545
m4,AL161915.1,1546
m4,ADCK5,1547
m4,RP11-1348G14.1,1548
m4,P2RY11,1549
m4,PRR24,1550
m4,RP1-211D12.3,1551
m4,C9orf16,1552
m4,GMEB2,1553
m4,MFSD12,1554
m4,BUD31,1555
m4,NBAS,1556
m4,ZNF688,1557
m4,ZBTB17,1558
m4,CTB-89H12.4,1559
m4,ZNF524,1560
m4,RP11-561C5.4,1561
m4,WBSCR22,1562
m4,C20orf20,1563
m4,RPS15,1564
m4,PPM1N,1565
m4,AC008738.1,1566
m4,BIN3,1567
m4,LRRC45,1568
m4,ITGA3,1569
m4,GUK1,1570
m4,MSS51,1571
m4,C1orf35,1572
m4,CCDC101,1573
m4,RP11-298I3.5,1574
m4,C7orf26,1575
m4,SOX4,1576
m4,ADCY3,1577
m4,ASIC4,1578
m4,FAM120B,1579
m4,FKBP8,1580
m4,ZMYND10,1581
m4,NR2C2AP,1582
m4,GAK,1583
m4,TIAF1,1584
m4,AL590710.1,1585
m4,MGAT4B,1586
m4,RTEL1,1587
m4,QSOX1,1588
m4,BBC3,1589
m4,RP11-521B24.3,1590
m4,GS1-124K5.11,1591
m4,NR1H2,1592
m4,MFSD10,1593
m4,ANKS6,1594
m4,NAIF1,1595
m4,SCARNA10,1596
m4,ARL10,1597
m4,TIMM44,1598
m4,RGS12,1599
m4,CTC-439O9.2,1600
m4,HM13,1601
m4,RP11-227G15.9,1602
m4,AC034102.1,1603
m4,RP5-864K19.4,1604
m4,RP11-112J3.16,1605
m4,FBXL6,1606
m4,RP11-1114A5.4,1607
m4,ATG4D,1608
m4,TOP1MT,1609
m4,RSPO3,1610
m4,Metazoa_SRP,1611
m4,ZNF526,1612
m4,RP11-1094M14.11,1613
m4,ANKRD13D,1614
m4,TNFSF13B,1615
m4,LYPLA2,1616
m4,TRPV1,1617
m4,RPS15P5,1618
m4,TMEM39B,1619
m4,LMNB2,1620
m4,SIVA1,1621
m4,CDH24,1622
m4,LINC00599,1623
m4,SRA1,1624
m4,ZNHIT2,1625
m4,SERTAD4-AS1,1626
m4,CENPV,1627
m4,SEMA6C,1628
m4,AKD1,1629
m4,RP11-96D1.10,1630
m4,RP11-732M18.3,1631
m4,ADPRHL2,1632
m4,ZNHIT1,1633
m4,C16orf79,1634
m4,HIST1H4E,1635
m4,ZNF747,1636
m4,FAM21D,1637
m4,KIAA1462,1638
m4,CTU2,1639
m4,AC020663.1,1640
m4,PPP1R37,1641
m4,RP11-1006G14.4,1642
m4,MAPK15,1643
m4,TMEM132A,1644
m4,PLEKHH3,1645
m4,H1FX,1646
m4,PPM1M,1647
m4,FLOT2,1648
m4,PALM3,1649
m4,SERGEF,1650
m4,CTC-459F4.3,1651
m4,CCDC142,1652
m4,B4GALT2,1653
m4,RP11-579O24.1,1654
m4,EEPD1,1655
m4,SCAP,1656
m4,ATXN7L2,1657
m4,PCGF2,1658
m4,RP11-723O4.9,1659
m4,TMUB1,1660
m4,GLTPD1,1661
m4,RP11-454K7.1,1662
m4,VMO1,1663
m4,CTC-260E6.6,1664
m4,HSFX1,1665
m4,XXyac-YRM2039.2,1666
m4,AL590369.1,1667
m4,BAD,1668
m4,C2CD4C,1669
m4,AL357673.1,1670
m4,RP11-398H6.1,1671
m4,C19orf25,1672
m4,RPL8,1673
m4,HEMK1,1674
m4,PARP15,1675
m4,RIOK2,1676
m4,VPS51,1677
m4,C14orf23,1678
m4,MAPKAPK5-AS1,1679
m4,MT-ND3,1680
m4,ARMC5,1681
m4,JOSD2,1682
m4,RP11-15A1.3,1683
m4,HK1,1684
m4,SH3GL1,1685
m4,UCN,1686
m4,PEG10,1687
m4,RPSA,1688
m4,ERAL1,1689
m4,C6orf203,1690
m4,SLC38A9,1691
m4,SRCIN1,1692
m4,OBSCN,1693
m4,CCDC154,1694
m4,CTD-2518G19.3,1695
m4,TIGD5,1696
m4,CAPN10,1697
m4,WDR74,1698
m4,RP11-708J19.1,1699
m4,FBXW5,1700
m4,ATIC,1701
m4,BRSK2,1702
m4,ZNF282,1703
m4,AKAP13,1704
m4,ST6GALNAC4P1,1705
m4,NRG2,1706
m4,TPRN,1707
m4,RPL32P3,1708
m4,WRAP73,1709
m4,GTF3C1,1710
m4,TSSC4,1711
m4,PPP2R4,1712
m4,ABCA3,1713
m4,GMPPA,1714
m4,CTC-360G5.1,1715
m4,RP11-797H7.3,1716
m4,ORAOV1,1717
m4,DISP2,1718
m4,GPR89C,1719
m4,C14orf132,1720
m4,RPL13AP2,1721
m4,SLC27A5,1722
m4,MARK2,1723
m4,TBCD,1724
m4,PTCH2,1725
m4,RP11-1391J7.1,1726
m4,NANOS3,1727
m4,TUBD1,1728
m4,SAT2,1729
m4,AMH,1730
m4,MRPL27,1731
m4,MAPK11,1732
m4,GFER,1733
m4,POLE4,1734
m4,PDLIM7,1735
m4,UBE2J2,1736
m4,THOP1,1737
m4,RHBDD3,1738
m4,MLST8,1739
m4,XXyac-YX65C7_A.2,1740
m4,RP11-158J3.2,1741
m4,THAP3,1742
m4,TRIM11,1743
m4,CTD-2510F5.6,1744
m4,TBC1D10B,1745
m4,SKP2,1746
m4,HCFC1R1,1747
m4,AC011933.1,1748
m4,FKBP2,1749
m4,SLC4A7,1750
m4,RABAC1,1751
m4,SH2B1,1752
m4,RABL6,1753
m4,CENPBD1,1754
m4,TARBP2,1755
m4,SSBP4,1756
m4,CELF4,1757
m4,CCDC61,1758
m4,AC138951.1,1759
m4,DHRS4L2,1760
m4,FASTK,1761
m4,EME2,1762
m4,LRFN4,1763
m4,LY6H,1764
m4,C6orf1,1765
m4,RP11-565J7.3,1766
m4,DND1,1767
m4,RP11-690G19.3,1768
m4,MAP2K2,1769
m4,AC145291.1,1770
m4,RASEF,1771
m4,HRAS,1772
m4,AL121758.1,1773
m4,7SK,1774
m4,AL513327.1,1775
m4,MED16,1776
m4,RNF208,1777
m4,AC012313.1,1778
m4,RBFOX3,1779
m4,THOC6,1780
m4,CYFIP2,1781
m4,HAGHL,1782
m4,MIEN1,1783
m4,KRT18P5,1784
m4,YIPF4,1785
m4,UBR4,1786
m4,RP11-320P7.2,1787
m4,CDC34,1788
m4,SNF8,1789
m4,ZNF579,1790
m4,AC068039.4,1791
m4,ZC3H3,1792
m4,LIME1,1793
m4,DOLPP1,1794
m4,C11orf72,1795
m4,MRPL38,1796
m4,RP11-203J24.9,1797
m4,DHX8,1798
m4,ATG16L2,1799
m4,WDR5,1800
m4,RP13-20L14.1,1801
m4,TLK2P1,1802
m4,RP5-867C24.1,1803
m4,C2CD3,1804
m4,AP5Z1,1805
m4,DGCR6,1806
m4,GPSM1,1807
m4,PRPF8,1808
m4,SDHAF2,1809
m4,AL034548.1,1810
m4,RP11-61A14.3,1811
m4,AMDHD1,1812
m4,ZBTB7A,1813
m4,DGAT1,1814
m4,CTB-55O6.8,1815
m4,RPL17,1816
m4,RP11-498P14.3,1817
m4,C15orf63,1818
m4,GP1BB,1819
m4,SPNS2,1820
m4,FSCN1,1821
m4,SCARNA2,1822
m4,C3orf33,1823
m4,ZNF430,1824
m4,RP11-760H22.2,1825
m4,RP11-573D15.2,1826
m4,GAS6,1827
m4,RP1-90J20.11,1828
m4,RNF10,1829
m4,TMEM45A,1830
m4,SCMH1,1831
m4,AC010336.1,1832
m4,PURA,1833
m4,AC010335.1,1834
m4,OSTM1,1835
m4,PICK1,1836
m4,COMTD1,1837
m4,UBL7,1838
m4,PQLC2,1839
m4,AGPAT2,1840
m4,Metazoa_SRP,1841
m4,TBC1D13,1842
m4,TIMM13,1843
m4,RP11-561O4.1,1844
m4,EGFL7,1845
m4,CRYGS,1846
m4,UNC45A,1847
m4,ARHGAP10,1848
m4,MED18,1849
m4,ARL6IP4,1850
m4,NOL11,1851
m4,RPS14,1852
m4,HIST1H4C,1853
m4,TESK1,1854
m4,MRPL23,1855
m4,MIB2,1856
m4,LINC00266-3,1857
m4,ZNF408,1858
m4,RP11-343B5.1,1859
m4,RPP30,1860
m4,Z97634.5,1861
m4,MLL4,1862
m4,KLHDC8B,1863
m4,AL592284.1,1864
m4,MRPL41,1865
m4,WDR34,1866
m4,CALML6,1867
m4,AC021593.1,1868
m4,BTBD2,1869
m4,RINL,1870
m4,NAT9,1871
m4,SDR39U1,1872
m4,PTMAP1,1873
m4,ZNF653,1874
m4,ZNF865,1875
m4,RP11-89M16.1,1876
m4,RP11-20I23.6,1877
m4,PDDC1,1878
m4,CNOT3,1879
m4,RP11-513G11.1,1880
m4,CTB-129O4.1,1881
m4,IGHMBP2,1882
m4,CCDC28B,1883
m4,SMPD2,1884
m4,GMDS,1885
m4,AC008865.1,1886
m4,XXbac-BPG154L12.4,1887
m4,PRKAR2A,1888
m4,ANKRD13B,1889
m4,PLGLB1,1890
m4,REXO1,1891
m4,CTDP1,1892
m4,AAK1,1893
m4,RAB26,1894
m4,CTC-340A15.2,1895
m4,COX16,1896
m4,PDIA2,1897
m4,CCDC107,1898
m4,CTD-2369P2.12,1899
m4,CCDC85B,1900
m4,RP11-874J12.3,1901
m4,AC133528.2,1902
m4,ACSF3,1903
m4,EPN1,1904
m4,ANKRD23,1905
m4,KRT17,1906
m4,DOHH,1907
m4,THADA,1908
m4,AL645728.2,1909
m4,PCDHGA1,1910
m4,RP3-402G11.5,1911
m4,RP11-264B17.3,1912
m4,USP20,1913
m4,RHBDL1,1914
m4,MZT2B,1915
m4,B3GAT3,1916
m4,FAM27E3,1917
m4,WDR18,1918
m4,ELOF1,1919
m4,TMEM91,1920
m4,RP5-931E15.2,1921
m4,FABP5P7,1922
m4,WASH3P,1923
m4,NUDT19,1924
m4,CCDC137,1925
m4,CRLF3,1926
m4,NPAS1,1927
m4,AC128709.1,1928
m4,HGS,1929
m4,RP11-64K12.2,1930
m4,AC025335.1,1931
m4,RPL32P29,1932
m4,TEX29,1933
m4,AC017048.3,1934
m4,RNF166,1935
m4,CROCCP3,1936
m4,KIFC2,1937
m4,R3HDM4,1938
m4,FAM131C,1939
m4,FAM195B,1940
m4,MED24,1941
m4,ZNF317,1942
m4,RP11-618P17.3,1943
m4,C11orf83,1944
m4,RP11-499E18.1,1945
m4,BCRP2,1946
m4,FZR1,1947
m4,ARPC1A,1948
m4,BAG6,1949
m4,PRADC1,1950
m4,NOSIP,1951
m4,BOLA2,1952
m4,NOC2L,1953
m4,C19orf52,1954
m4,GSTT2B,1955
m4,EPHB6,1956
m4,ZBTB3,1957
m4,CAMK2B,1958
m4,MZF1,1959
m4,RP11-611L7.1,1960
m4,CTD-2015H6.3,1961
m4,CD320,1962
m4,PUS1,1963
m4,SLC25A19,1964
m4,CEBPZ,1965
m4,DSTYK,1966
m4,UBA52,1967
m4,LRRC23,1968
m4,CNFN,1969
m4,RP11-556G22.1,1970
m4,CCDC12,1971
m4,TMEM201,1972
m4,FAM3A,1973
m4,STUB1,1974
m4,CABIN1,1975
m5,BCL3,1976
m5,NFATC4,1977
m5,AATF,1978
m5,C7orf59,1979
m5,C1QTNF5,1980
m5,IL27RA,1981
m5,SHKBP1,1982
m5,HAPLN3,1983
m5,ASUN,1984
m5,BCL10,1985
m5,SPSB1,1986
m5,TRAF3IP2,1987
m5,WAS,1988
m5,C16orf48,1989
m5,AC004057.1,1990
m5,MAFK,1991
m5,RNASET2,1992
m5,GCK,1993
m5,SLC25A39,1994
m5,AC074117.10,1995
m5,MAP3K3,1996
m5,MUC1,1997
m5,ARHGAP22,1998
m5,SRRM2,1999
m5,S100A6,2000
m5,SERF2,2001
m5,PHC2,2002
m5,SMG6,2003
m5,PRAM1,2004
m5,C2orf18,2005
m5,CSF2RA,2006
m5,EHBP1L1,2007
m5,RHBDF1,2008
m5,TMEM41A,2009
m5,RP11-293A21.1,2010
m5,C9orf78,2011
m5,UAP1L1,2012
m5,STX4,2013
m5,TYMP,2014
m5,TSPAN33,2015
m5,CAPS,2016
m5,RBM38,2017
m5,RRNAD1,2018
m5,FYB,2019
m5,ZNF394,2020
m5,FAM53B,2021
m5,NXT1,2022
m5,PIAS4,2023
m5,BCL7C,2024
m5,MDFI,2025
m5,AC004258.1,2026
m5,RP4-811H24.6,2027
m5,WDR45,2028
m5,VASP,2029
m5,AC069513.3,2030
m5,POLA2,2031
m5,CDC42EP2,2032
m5,SLC38A10,2033
m5,TMEM115,2034
m5,HAMP,2035
m5,CRTC2,2036
m5,NKX6-2,2037
m5,SLC15A3,2038
m5,STAC3,2039
m5,POP5,2040
m5,BIN1,2041
m5,FAM125A,2042
m5,PHLDB3,2043
m5,CHD4,2044
m5,STAB1,2045
m5,C1orf162,2046
m5,POR,2047
m5,SIGIRR,2048
m5,FRMD8,2049
m5,ST3GAL1,2050
m5,EIF4EBP1,2051
m5,FAM63B,2052
m5,SLC50A1,2053
m5,CC2D1B,2054
m5,RP11-31F19.1,2055
m5,DHRS13,2056
m5,RPS19BP1,2057
m5,SIPA1,2058
m5,AC009120.6,2059
m5,RPLP2,2060
m5,LAMA5,2061
m5,HCST,2062
m5,GNL3L,2063
m5,NOTCH4,2064
m5,MXD4,2065
m5,C8orf58,2066
m5,C11orf96,2067
m5,PHLDA3,2068
m5,TBC1D2B,2069
m5,COL18A1,2070
m5,SMPD1,2071
m5,RING1,2072
m5,OTOS,2073
m5,C19orf6,2074
m5,DUSP9,2075
m5,RPL13P5,2076
m5,FAM176B,2077
m5,FZD9,2078
m5,PSRC1,2079
m5,PINLYP,2080
m5,SNHG7,2081
m5,CDC42EP5,2082
m5,ARID5A,2083
m5,DNAJC1,2084
m5,SYT17,2085
m5,SCRIB,2086
m5,C2orf68,2087
m5,TFEB,2088
m5,IFRD2,2089
m5,ZNF410,2090
m5,EIF2B4,2091
m5,PNPLA2,2092
m5,RP11-58H15.1,2093
m5,NMB,2094
m5,RASIP1,2095
m5,UIMC1,2096
m5,HSCB,2097
m5,GMPR,2098
m5,CTD-3193K9.4,2099
m5,DPF2,2100
m5,HLA-DQB1,2101
m5,INSR,2102
m5,KIAA1429,2103
m5,FUZ,2104
m5,XKR8,2105
m5,FAM70B,2106
m5,PPP1R14BP3,2107
m5,MICALL2,2108
m5,RP11-65J3.1,2109
m5,MAP3K14,2110
m5,LRCH4,2111
m5,MAN2B1,2112
m5,IER2,2113
m5,EIF3B,2114
m5,ZNF710,2115
m5,OGG1,2116
m5,PROCA1,2117
m5,GPX1,2118
m5,SPSB3,2119
m5,BRI3,2120
m5,PLEKHO1,2121
m5,HMHA1,2122
m5,STXBP2,2123
m5,ABCD1,2124
m5,FBXW4,2125
m5,EFCAB4A,2126
m5,RP11-98J23.2,2127
m5,RP11-153A23.6,2128
m5,NAALADL1,2129
m5,SH3BGRL3,2130
m5,PTDSS2,2131
m5,MYO7A,2132
m5,PTH1R,2133
m5,NAPSB,2134
m5,PPP2R3B,2135
m5,CHST12,2136
m5,FBXL8,2137
m5,GSDMD,2138
m5,GADD45G,2139
m5,MTND1P23,2140
m5,KCNN3,2141
m5,C19orf76,2142
m5,NME2,2143
m5,HILPDA,2144
m5,GNLY,2145
m5,TMEM150A,2146
m5,NFKBIB,2147
m5,ACADVL,2148
m5,PLXND1,2149
m5,TMEM54,2150
m5,FLT3LG,2151
m5,PLEKHF1,2152
m5,TRABD,2153
m5,PTPN6,2154
m5,GTF2H2,2155
m5,IRF3,2156
m5,RP11-288G11.3,2157
m5,CRIP2,2158
m5,WDR81,2159
m5,PKN1,2160
m5,LYAR,2161
m5,ZMAT5,2162
m5,SHISA5,2163
m5,SNHG3,2164
m5,AC009469.1,2165
m5,TMC8,2166
m5,THEMIS2,2167
m5,STK19,2168
m5,TP53I13,2169
m5,TMEM189,2170
m5,DTX2,2171
m5,H2AFX,2172
m5,AP002380.1,2173
m5,RAB43,2174
m5,LST1,2175
m5,DAZAP1,2176
m5,SEMA3F,2177
m5,RAMP3,2178
m5,PAQR4,2179
m5,CTA-204B4.2,2180
m5,ORAI3,2181
m5,PRR5,2182
m5,SERTAD3,2183
m5,FAM100B,2184
m5,NRN1L,2185
m5,PLXNB3,2186
m5,AP000974.1,2187
m5,FBF1,2188
m5,DDX39A,2189
m5,ICAM3,2190
m5,GRAMD1A,2191
m5,RP11-488L18.10,2192
m5,CTB-151G24.1,2193
m5,C19orf81,2194
m5,RADIL,2195
m5,PLXNB2,2196
m5,STX10,2197
m5,MT3,2198
m5,FLNA,2199
m5,ITSN1,2200
m5,MAP2K3,2201
m5,RP4-639F20.1,2202
m5,RNPEPL1,2203
m5,MUTYH,2204
m5,GMIP,2205
m5,RPS9,2206
m5,BTBD19,2207
m5,CNPY3,2208
m5,ABCD4,2209
m5,CTB-43E15.4,2210
m5,ADAT3,2211
m5,FSTL3,2212
m5,ERF,2213
m5,EBF4,2214
m5,SSH3,2215
m5,BMP1,2216
m5,RP11-392E22.5,2217
m5,MAP4K1,2218
m5,NBEAL2,2219
m5,RPL13A,2220
m5,RP11-34P13.11,2221
m5,GGA1,2222
m5,IGFLR1,2223
m5,PGPEP1,2224
m5,TNFRSF6B,2225
m5,GTPBP6,2226
m5,PDE9A,2227
m5,LRRC32,2228
m5,MIR497HG,2229
m5,MED11,2230
m5,MALAT1,2231
m5,KCNMA1,2232
m5,ARHGAP9,2233
m5,RP11-277L2.2,2234
m5,KRI1,2235
m5,AFMID,2236
m5,FHOD1,2237
m5,ETNK2,2238
m5,ARID3A,2239
m5,NT5DC2,2240
m5,RP11-390P2.4,2241
m5,BRD4,2242
m5,DCXR,2243
m5,HEXDC,2244
m5,GPR35,2245
m5,LZTS2,2246
m5,HDHD3,2247
m5,PIM3,2248
m5,BRAT1,2249
m5,TBC1D1,2250
m5,RP11-332H18.4,2251
m5,KDM4B,2252
m5,FERMT3,2253
m5,CENPB,2254
m5,KRTCAP2,2255
m5,KIAA2013,2256
m5,RBM6,2257
m5,PIM1,2258
m5,RPL18,2259
m5,PARD3,2260
m5,LPCAT1,2261
m5,UBXN2A,2262
m5,TRADD,2263
m5,FBL,2264
m5,MPDU1,2265
m5,SNHG12,2266
m5,C16orf53,2267
m5,NME4,2268
m5,RPL13,2269
m5,CSNK1E,2270
m5,RRP8,2271
m5,LSP1,2272
m5,CCDC159,2273
m5,ZNRD1,2274
m5,ARRDC2,2275
m5,TRPS1,2276
m5,SPSB2,2277
m5,EMILIN1,2278
m5,IRF7,2279
m5,PHPT1,2280
m5,C17orf89,2281
m5,RP11-501I18.2,2282
m5,PHACTR4,2283
m5,CTD-2006C1.2,2284
m5,DDB2,2285
m5,GTF3C5,2286
m5,BAZ1A,2287
m5,FXYD5,2288
m5,SNRNP70,2289
m5,TRIM28,2290
m5,UBTD1,2291
m5,HAPLN2,2292
m5,BET1L,2293
m5,NRM,2294
m5,MAPK8IP1,2295
m5,C8orf82,2296
m5,TRMT10B,2297
m5,AKAP8L,2298
m5,RPS19,2299
m5,CCDC88B,2300
m5,DUSP23,2301
m5,MAP3K6,2302
m5,AKNA,2303
m5,NME3,2304
m5,POMT2,2305
m5,GUSBP3,2306
m5,PTMA,2307
